Id,Name,Age
Q62511,Amalia of Solms-Braunfels,14
Q62512,Johann Peter Hebel,31
Q62514,Heinrich Aldegrever,23
Q62515,Gunter Sachs,20
Q62516,"Charles I, Landgrave of Hesse-Kassel",27
Q62517,Johannes Cocceius,33
Q62518,Eilhard Mitscherlich,31
Q62521,Alexander von Falkenhausen,39
Q62523,"Egbert I, Margrave of Meissen",20
Q62526,Bert Hellinger,15
Q62529,John William III of Saxe-Eisenach,18
Q62530,Maria Sibylla Merian,37
Q62532,Balthasar Hubmaier,22
Q62533,"Frederick, Hereditary Prince of Baden-Durlach",40
Q62534,Johannes Fabricius,31
Q62535,Melchior Hoffman,35
Q62537,Albert Göring,29
Q62538,"John William Friso, Prince of Orange",20
Q62539,Gudrun Burwitz,30
Q62540,Karl Friedrich Mohr,37
Q62544,Alexander Kanoldt,15
Q62546,Otto von Lossow,20
Q62547,Michael Ballhaus,20
Q62549,Princess Eleonore of Solms-Hohensolms-Lich,18
Q62550,Duchess Sophia Charlotte of Oldenburg,23
Q62553,"Albert, 8th Prince of Thurn and Taxis",38
Q62555,Gottlob Frick,36
Q62558,Cyd Charisse,20
Q62560,Peter Schöffer,14
Q62565,Ewald Friedrich von Hertzberg,27
Q62566,"Rupert II, Elector Palatine",29
Q62568,"Otto IV, Margrave of Brandenburg-Stendal",24
Q62570,Bruce Graham,39
Q62573,Erich Loewenhardt,23
Q62575,Wilhelm Heinrich Erb,39
Q62576,"Albert I, Margrave of Meissen",26
Q62579,"Joachim Ernst, Duke of Anhalt",32
Q62591,Heinrich Schrader,22
Q62593,Landgravine Marie Louise of Hesse-Kassel,15
Q62594,"Charles III Philip, Elector Palatine",14
Q62596,Paul Rée,31
Q62598,Ludwig Hilberseimer,21
Q62599,Heinz Müller,26
Q62601,Theodor Tolsdorff,30
Q62602,"Berthold, Margrave of Baden",22
Q62605,Rudolf von Jhering,26
Q62607,Kurt von Hammerstein-Equord,32
Q62610,Herbert Otto Gille,15
Q62612,Christian August Friedrich Peters,38
Q62613,Theodore Thomas,24
Q62616,Erich Naumann,26
Q62618,Anny Ondra,31
Q62619,Albert Leo Schlageter,20
Q62620,Dita Parlo,24
Q62622,Helmut Lent,24
Q62625,Gustav Radde,34
Q62626,Albrecht Brandi,16
Q62628,Walter Hasenclever,38
Q62629,Adolf Meyer,20
Q62631,Reinhard Mohn,19
Q62632,Ferdinand von Bredow,40
Q62634,Adelbert Schulz,23
Q62636,Hermann-Bernhard Ramcke,15
Q62637,Matthäus Daniel Pöppelmann,31
Q62640,Dietrich von Saucken,23
Q62642,Richard Glücks,38
Q62645,Woldemar Voigt,16
Q62647,"Albert I, Duke of Brunswick-Lüneburg",27
Q62649,"Henry XIV, Duke of Bavaria",36
Q62650,"John IV, Duke of Bavaria",28
Q62653,Constantin von Alvensleben,26
Q62655,George Müller,38
Q62656,Grigory Langsdorff,31
Q62659,"William Ernest, Duke of Saxe-Weimar",27
Q62661,Herwarth Walden,31
Q62662,Leo Kirch,16
Q62663,Willibald Pirckheimer,30
Q62664,Robert von Mohl,26
Q62666,Eugen Bolz,40
Q62667,"William, Duke of Brunswick",37
Q62668,Burchard of Worms,21
Q62669,Otto Bütschli,31
Q62670,Heinrich Göppert,25
Q62671,Paul Löbe,26
Q62672,Freya von Moltke,32
Q62674,Christoph Cellarius,23
Q62675,Helmut Knochen,33
Q62679,Otto Deßloch,40
Q62680,Stefanie Zweig,16
Q62682,Martin Sandberger,20
Q62684,Adolf Hühnlein,30
Q62686,Heinrich Ewald,33
Q62688,Zacharias Ursinus,19
Q62690,Friedrich August von Alberti,23
Q62692,Günter Wand,19
Q62694,Heinz Jost,18
Q62695,Hermann Gunkel,30
Q62696,Fritz Thyssen,40
Q62697,Oswald Karch,17
Q62698,Georg von Kopp,21
Q62699,Hermann Breith,31
Q62700,Ernst Loof,29
Q62701,Bolesław Kominek,28
Q62702,Heinrich Frauenlob,29
Q62706,Johann Homann,25
Q62707,Joachim Lemelsen,21
Q62710,Walter Krupinski,15
Q62714,Walter Noddack,40
Q62715,Willibald Freiherr von Langermann und Erlencamp,25
Q62716,Karl von Einem,24
Q62718,Hubert Lanz,14
Q62720,Felix von Hartmann,17
Q62721,Erwin Jaenecke,39
Q62722,Albrecht Unsöld,38
Q62726,Gotthilf Hagen,39
Q62728,Karl Christian Bruhns,35
Q62731,Friedrich Hoßbach,26
Q62732,Ernst-Günther Schenck,22
Q62734,Fritz von Opel,20
Q62737,Sylvester Stadler,23
Q62741,Axel Freiherr von dem Bussche-Streithorst,35
Q62743,Otto Ciliax,19
Q62745,Elisabeth Schumann,15
Q62747,Carl Chun,29
Q62748,Franz Pfeffer von Salomon,36
Q62749,Hermann Heller,30
Q62752,Georg Calixtus,38
Q62753,Günter de Bruyn,20
Q62754,Jakob Andreae,33
Q62756,Karl Ritter von Goebel,15
Q62757,Hans F. K. Günther,38
Q62758,Karl-Adolf Hollidt,16
Q62759,Otto Baum,29
Q62761,Hermann von Ihering,19
Q62762,Traugott Herr,18
Q62763,Wilhelm Nusselt,40
Q62764,Otto von Knobelsdorff,17
Q62765,Georg Ebers,34
Q62767,Wilhelm Pfeffer,37
Q62768,Eugen Meindl,22
Q62769,Gerhard von Schwerin,34
Q62770,Johannes Schöner,31
Q62772,Hans Schmidt-Isserstedt,24
Q62773,Ambrosius Ehinger,35
Q62774,Karl Mauss,29
Q62775,Duke Wilhelm in Bavaria,29
Q62777,Ernst Ahl,35
Q62778,Gustav Bischof,16
Q62785,Horst Stein,38
Q62789,Albert Speer,19
Q62791,Hermann Florstedt,37
Q62794,Heinrich von Kittlitz,30
Q62798,Gertrud von Le Fort,27
Q62800,"John Frederick, Duke of Brunswick-Lüneburg",27
Q62801,Karl Denke,20
Q62803,Kurt von Tippelskirch,28
Q62804,"John II, Burgrave of Nuremberg",35
Q62805,Leopold Schefer,15
Q62808,Rupert Wildt,29
Q62809,Olga Chekhova,34
Q62811,Frederick I,24
Q62816,Duke Peter of Oldenburg,40
Q62818,Jenny-Wanda Barkmann,19
Q62820,Heinrich Gustav Reichenbach,21
Q62821,Ernst Gottlieb von Steudel,35
Q62822,Otto Warburg,35
Q62824,Ernst Hartert,17
Q62826,Diederich Franz Leonhard von Schlechtendal,18
Q62827,Wilhelm Schmidt,28
Q62829,Kurt Polycarp Joachim Sprengel,23
Q62830,Lujo Brentano,24
Q62831,Ludwig Büchner,16
Q62833,Gustav von Schmoller,37
Q62835,Hermann Heinrich Gossen,22
Q62837,Caspar Friedrich Wolff,22
Q62839,Friedrich Boie,22
Q62840,Johann Friedrich Adam,19
Q62842,Wilhelm Georg Friedrich Roscher,14
Q62844,Karl Möbius,31
Q62846,Ernst Rudolf von Trautvetter,16
Q62851,Friedrich Arnold Brockhaus,22
Q62853,Otto Kuntze,39
Q62855,Alexander Braun,34
Q62857,Maurice Wilkes,29
Q62858,Uwe Barschel,32
Q62860,Otto Wilhelm Hermann von Abich,18
Q62861,Alan Perlis,17
Q62862,Blasius Merrem,15
Q62865,Ludwig Radlkofer,23
Q62871,Oskar Panizza,16
Q62876,Friedrich Alefeld,29
Q62877,James H. Wilkinson,19
Q62878,"Charles II, Elector Palatine",39
Q62880,Heinrich Leopold Wagner,28
Q62884,"Frederick VI, Margrave of Baden-Durlach",16
Q62885,"Philip Louis, Count Palatine of Neuburg",18
Q62887,Franz Josef Ruprecht,15
Q62890,Gene Amdahl,35
Q62891,Heike Kamerlingh Onnes,14
Q62894,Charles Bachman,33
Q62895,Ulric Neisser,36
Q62897,John Cockcroft,38
Q62902,Beate Uhse-Rotermund,28
Q62905,Wilhelm Ohnesorge,33
Q62906,Jochen Liedtke,26
Q62907,Carl Brockelmann,25
Q62909,Erich Abraham,31
Q62911,Kurt Schmitt,38
Q62913,Mark Weiser,22
Q62914,Adolf Stieler,40
Q62916,Karl Kaufmann,20
Q62918,Fazlur Khan,16
Q62920,Friedrich Daniel von Recklinghausen,33
Q62924,Franz Bäke,29
Q62926,Leonor Michaelis,18
Q62930,Paul Freiherr von Eltz-Rübenach,28
Q62931,Dorothea Erxleben,18
Q62933,Ernst Herzfeld,19
Q62934,Irmfried Eberl,19
Q62936,August Landmesser,24
Q62938,Joseph zu Salm-Reifferscheidt-Dyck,27
Q62941,Walter Oesau,25
Q62946,Richard Thomalla,19
Q62948,Wolfgang Güllich,27
Q62949,Karl Leisner,37
Q62950,E. Marlitt,38
Q62952,Georg Dionysius Ehret,20
Q62953,"Julius, Duke of Brunswick-Lüneburg",34
Q62954,Louis V,19
Q62957,Heinrich Burger,19
Q62959,"Eberhard III, Count of Württemberg",37
Q62963,Heinz Hoffmann,36
Q62964,Martha Mödl,24
Q62965,"Philipp Albrecht, Duke of Württemberg",23
Q62966,Bernhard Windscheid,36
Q62969,Ernst Heinrich Friedrich Meyer,19
Q62970,Gerald Götting,35
Q62971,Carl Gräbe,29
Q62972,Theodor Meynert,35
Q62973,Friedrich Gilly,33
Q62974,Otto Lasch,24
Q62977,Walter Kaufmann,30
Q62978,Ludwig von Reuter,25
Q62981,Johann Georg Christian Lehmann,38
Q62982,Jacques Loeb,15
Q62984,Wilhelm Rudolph Fittig,38
Q62985,Marieluise Fleißer,18
Q62986,Andreas Gruschke,14
Q62989,Eduard August von Regel,38
Q62990,August Beer,35
Q62991,Ernst Bernheim,31
Q62992,Christian Rohlfs,32
Q62993,Hans Kammler,40
Q62994,Princess Isabella of Bavaria,21
Q62996,Princess Antoinette of Saxe-Coburg-Saalfeld,35
Q62998,"Edward, Count Palatine of Simmern",33
Q62999,"Burchard III, Duke of Swabia",18
Q63000,Prince Ferdinand of Saxe-Coburg and Gotha,17
Q63005,Adolph Kussmaul,39
Q63007,Oskar Vogt,20
Q63010,Princess Elisabeth of Anhalt,27
Q63012,Sophie of Merenberg,28
Q63014,Princess Marie-Auguste of Anhalt,16
Q63016,"Franz Joseph, 9th Prince of Thurn and Taxis",19
Q63018,"Henry I, Margrave of the Saxon Ostmark",17
Q63023,Friedrich Wilhelm Freiherr von Bülow,39
Q63024,Christian I,27
Q63025,Robert von Puttkamer,35
Q63027,Leo Scheffczyk,23
Q63030,Friedrich Krupp,21
Q63032,Albrecht Thaer,36
Q63035,Heinrich Rudolf Hermann Friedrich von Gneist,37
Q63036,Eduard Oscar Schmidt,28
Q63037,Klaas Carel Faber,34
Q63039,"Wilhelm Friedrich, Duke of Schleswig-Holstein",19
Q63040,Carl Georg Oscar Drude,18
Q63042,"Louis Eugene, Duke of Württemberg",30
Q63043,Günther Quandt,25
Q63044,Heinrich Brunn,33
Q63047,Josef Oberhauser,19
Q63050,Johannes Heinrich Schultz,29
Q63051,Werner Krauss,22
Q63053,Hans Joachim von Zieten,29
Q63054,Hans Henny Jahnn,25
Q63055,Waldemar Bonsels,38
Q63057,Princess Louise of Stolberg-Gedern,18
Q63058,Martin Dibelius,18
Q63060,Anton Graf von Arco auf Valley,29
Q63062,Götz George,22
Q63063,Manfred Korfmann,21
Q63069,Joseph Vilsmaier,21
Q63071,Paul Schäfer,25
Q63072,Johan Abeling,36
Q63076,"Carl, 3rd Prince of Leiningen",27
Q63078,Hermann Usener,22
Q63081,Johannes Nikolaus Tetens,20
Q63082,Princess Mathilde of Bavaria,17
Q63086,"Friedrich, Duke of Schleswig-Holstein-Sonderburg-Glücksburg",20
Q63089,Theodoric I,15
Q63093,Prince Waldemar of Prussia,30
Q63095,Princess Augusta Reuss of Köstritz,35
Q63099,Wessel Freytag von Loringhoven,24
Q63103,Walther von Lüttwitz,40
Q63106,Alexander Keyserling,28
Q63108,Erich von Drygalski,34
Q63111,Karl Wilhelm von Kupffer,29
Q63117,Otto Rahn,31
Q63126,Georg August Schweinfurth,32
Q63130,Carl Hilpert,16
Q63131,Paul Walden,30
Q63132,Bruno Streckenbach,20
Q63136,Curt Haase,27
Q63138,Alfred Hettner,34
Q63140,Heinrich Christian Schumacher,34
Q63143,Otto Witte,19
Q63146,Martin Chemnitz,29
Q63147,"George William, Prince of Schaumburg-Lippe",39
Q63149,Max Wilhelm Carl Weber,19
Q63152,Drafi Deutscher,14
Q63156,"William III, Duke of Bavaria",34
Q63158,"Adolf I, Prince of Schaumburg-Lippe",23
Q63159,Karl Rudolphi,28
Q63163,"Ernest, Duke of Bavaria",35
Q63165,Caspar Georg Carl Reinwardt,22
Q63167,Adolf Bernhard Meyer,15
Q63169,Leonardo Conti,36
Q63170,Sebastian Franck,37
Q63171,"Stephen III, Duke of Bavaria",34
Q63173,Albrecht Ritschl,29
Q63174,Constantin Wilhelm Lambert Gloger,20
Q63175,Otto I,32
Q63176,Adam Müller,16
Q63178,"Stephen II, Duke of Bavaria",23
Q63179,Johann von Staupitz,32
Q63181,"Herman I, Margrave of Meissen",33
Q63182,Christian Gottlob Heyne,31
Q63183,Philipp August Böckh,34
Q63184,Bill Brandt,36
Q63185,Peter Zadek,27
Q63186,Kunigunde of Hohenstaufen,17
Q63188,Nicolaus von Amsdorf,18
Q63189,Dana Wynter,32
Q63190,Franz Sigel,38
Q63191,Heinrich Tessenow,17
Q63195,Franz Leopold Neumann,22
Q63197,Dietrich Kraiß,39
Q63199,Paul Troost,19
Q63200,Dietrich Starck,35
Q63201,Ernst Wollweber,27
Q63206,Otto Brunfels,32
Q63209,Friedrich Gerhard Rohlfs,18
Q63217,Georg Wilhelm Richmann,34
Q63219,Hugo Boss,27
Q63220,Bruno Schleinstein,20
Q63222,Eduard Sievers,33
Q63224,Gustaf Kossinna,33
Q63230,August Heinrich Petermann,26
Q63232,Maria Cunitz,32
Q63234,Hans Aumeier,24
Q63236,Walter Bruch,35
Q63238,Wilhelmine Schröder-Devrient,19
Q63240,"Bernhard I, Duke of Saxe-Meiningen",29
Q63244,Hans Hotter,15
Q63246,John George II,17
Q63249,Ferdinand of Bavaria,22
Q63251,Wilhelm Philippe Schimper,19
Q63257,Frank Kugler,16
Q63261,Princess Louise Eleanore of Hohenlohe-Langenburg,39
Q63265,Mathilde Wesendonck,19
Q63277,Louis VI,28
Q63279,"Ernst Ludwig I, Duke of Saxe-Meiningen",19
Q63280,Jewell James Ebers,19
Q63284,"Moritz, Landgrave of Hesse",28
Q63290,Glenn Snyder,17
Q63291,"John II, Duke of Bavaria",38
Q63293,Ferdinand Heim,18
Q63299,Herman Pilnik,22
Q63301,"William of Winchester, Lord of Lüneburg",25
Q63303,Wolfgang Uhlmann,28
Q63305,"Otto II, Duke of Swabia",23
Q63306,Jorge Cuesta,16
Q63307,Ernest I,34
Q63312,Karl Mauch,29
Q63315,Gerhard Schmidhuber,21
Q63320,Walter Krüger,38
Q63322,"Conrad I, Duke of Bavaria",32
Q63324,Moritz Balthasar Borkhausen,20
Q63326,Theodor Wilhelm Engelmann,37
Q63328,Rudi Gutendorf,40
Q63334,Christian Gmelin,22
Q63336,Alfons Maria Jakob,37
Q63338,Robert Spaemann,35
Q63340,Christian August Crusius,34
Q63344,Franz Weidenreich,17
Q63346,Hermann Scheer,34
Q63349,Adam Ledwoń,40
Q63351,Johann Salomo Semler,37
Q63357,Konrad Ernst Ackermann,18
Q63361,Philipp Christoph Zeller,30
Q63362,Danylo Apostol,37
Q63369,Karl Gotthard Lamprecht,27
Q63371,Heinrich Schwarz,16
Q63372,Tatiana Egorova,30
Q63373,Anne of Bavaria,19
Q63376,Johannes Thiele,38
Q63378,Johannes Thiele,39
Q63380,Edgar Julius Jung,15
Q63381,Stephen of Besançon,30
Q63386,Otto Theodor von Manteuffel,33
Q63388,Wilhelm Daniel Joseph Koch,39
Q63390,Alexander Lippisch,29
Q63393,Konrad von Marburg,26
Q63395,Rudolf Schmundt,25
Q63397,Gustav Jäger,27
Q63399,Louis IV,28
Q63401,Guglielmo Plüschow,39
Q63402,Irwin Crosthwait,27
Q63403,Peter Stumpp,17
Q63406,Frieda Fromm-Reichmann,14
Q63408,Arthur Drews,30
Q63411,Maximilian Harden,39
Q63413,Ulrich Wilcken,22
Q63417,Odo Casel,38
Q63419,Philipp Clüver,29
Q63421,Max Brauer,34
Q63424,Heinrich Christian Macklot,24
Q63426,Carl August Bolle,32
Q63428,Abraham Calovius,22
Q63430,Max Fürbringer,26
Q63432,Johannes Popitz,38
Q63434,Adam Stegerwald,21
Q63437,"Otto II, Margrave of Meissen",21
Q63441,Joachim Mrugowsky,38
Q63443,Eugen Weidmann,37
Q63451,Cassin Young,39
Q63452,Harry Earles,24
Q63454,Franz Konwitschny,39
Q63456,Anton Friedrich Büsching,31
Q63457,Johann Michael Voltz,27
Q63458,Theodor Nöldeke,25
Q63460,Henriette Herz,27
Q63461,Eddie Harvey,30
Q63462,Karl Schorn,36
Q63464,Wolfgang Sartorius von Waltershausen,22
Q63467,Siegfried Handloser,32
Q63470,Hans von Dohnányi,28
Q63472,"Frederick Charles, Duke of Württemberg-Winnental",15
Q63474,Paul Heinrich von Groth,21
Q63475,Henri Gatien Bertrand,19
Q63477,Fritz Pfeffer,40
Q63479,Adolf Stoecker,30
Q63482,Samuel Holdheim,39
Q63484,Christian Knorr von Rosenroth,22
Q63486,Horst Schumann,30
Q63488,Julius Oppert,20
Q63490,Johann Peter Salomon,37
Q63494,Frederick William,37
Q63496,Alois Kayser,29
Q63498,Lorenz Jaeger,40
Q63500,Johann Franz Buddeus,21
Q63501,George III of Guria,19
Q63502,"Charles II, Duke of Brunswick",16
Q63505,Oscar Troplowitz,38
Q63507,"Ernst Gunther, Duke of Schleswig-Holstein",24
Q63509,Hans Hermann von Katte,27
Q63517,Regina Jonas,24
Q63523,Helmut Griem,23
Q63525,Isao Kimura,19
Q63527,Ferdinand Heilbuth,37
Q63528,Willi Bredel,27
Q63531,Johann Peter Hasenclever,15
Q63532,Duchess Amalie in Bavaria,34
Q63534,"Theodore Eustace, Count Palatine of Sulzbach",21
Q63536,"Frederick Ulrich, Duke of Brunswick-Lüneburg",38
Q63539,"Christian Augustus, Count Palatine of Sulzbach",39
Q63541,Magdalena Wilhelmine of Württemberg,15
Q63543,Helmut Rix,25
Q63545,Karl Moritz Schumann,27
Q63548,Jesse of Kartli,18
Q63551,Henryk Grossman,37
Q63558,Edwin Freiherr von Manteuffel,38
Q63560,Max Rudolf,34
Q63564,"Ernest Günther, Duke of Schleswig-Holstein-Sonderburg-Augustenburg",22
Q63567,Wilhelm Heinrich Roscher,38
Q63569,Max Streibl,38
Q63571,Johannes Weiss,15
Q63573,Samuel von Cocceji,24
Q63575,Prince Louis Ferdinand of Prussia (1944–1977),39
Q63581,Johann Georg Palitzsch,33
Q63584,"Wilhelm, Duke of Urach",25
Q63586,Ilse Steppat,40
Q63587,Malcolm McKenna,16
Q63588,"Philip, Duke of Schleswig-Holstein-Gottorp",40
Q63590,Prince Moritz of Saxe-Altenburg,21
Q63592,Edwin Müller,31
Q63593,Princess Maria Augusta of Saxony,22
Q63595,Richard Adjei,36
Q63596,Carl Gustaf Hellqvist,16
Q63597,Duchess Jutta of Mecklenburg-Strelitz,34
Q63601,Ernest II,25
Q63603,Princess Charlotte of Saxe-Meiningen,22
Q63605,Prince Francis Xavier of Saxony,14
Q63607,Otto III,21
Q63609,"Ernst II, Prince of Hohenlohe-Langenburg",19
Q63611,"Maximilian Anton, Hereditary Prince of Thurn and Taxis",32
Q63612,Duke Philipp of Württemberg,39
Q63615,"Johann Leopold, Hereditary Prince of Saxe-Coburg and Gotha",25
Q63617,Karl Wilhelm Ramler,39
Q63620,Joseph Hergenröther,36
Q63622,Carl Theodore Liebermann,36
Q63625,"Emilio Alcalá-Galiano, 4th Count of Casa Valencia",28
Q63630,Odo Marquard,15
Q63632,Henriette Mendel,18
Q63637,Heinrich Joseph Dominicus Denzinger,18
Q63639,Charlotte Buff,19
Q63645,Georg Friedrich Puchta,15
Q63649,Count Palatine Joseph Charles of Sulzbach,37
Q63651,"Gunther, Margrave of Merseburg",17
Q63653,Prince Alfons of Bavaria,16
Q63656,Carl Mayer von Rothschild,24
Q63667,Salvador Novo,34
Q63670,Peter Gay,39
Q63674,Empress Yang Zhi,16
Q63679,Prince Frederick Charles of Hesse,30
Q63684,Karl Julius Perleb,32
Q63686,Empress Yang Yan,18
Q63690,Johann Wolfgang Döbereiner,17
Q63695,Johann Karl Rodbertus,32
Q63699,Eduard Mörike,14
Q63702,Irma Grese,35
Q63704,Françoise Dolto,31
Q63705,Hermann von Fehling,34
Q63708,Ellsworth Bunker,37
Q63709,Paul Gottlieb Nipkow,36
Q63713,Karl Kling,39
Q63715,Hermann von François,34
Q63725,Paul Schmidt,37
Q63727,Ludwig Karl Georg Pfeiffer,27
Q63728,Carl Friedrich Otto Westphal,38
Q63731,Richard Hauptmann,19
Q63733,Karl Adam,34
Q63738,Gottlieb Conrad Christian Storr,22
Q63739,Victor Jacquemont,23
Q63740,Peter Lorenz,22
Q63742,Frederick Louis,23
Q63744,Johann Christoph Schleicher,25
Q63745,Julius Rietz,31
Q63747,Adolph Strecker,19
Q63749,"Rupert I, Elector Palatine",35
Q63756,"August Philipp, Duke of Schleswig-Holstein-Sonderburg-Beck",19
Q63757,Edmond van Saanen Algi,29
Q63758,Eugen Langen,36
Q63760,Andreas Franz Wilhelm Schimper,35
Q63762,Heinrich Graetz,31
Q63764,Louisa Bolus,25
Q63766,Hugo Schiff,38
Q63769,"John Ernest IV, Duke of Saxe-Coburg-Saalfeld",31
Q63770,Frederick I,17
Q63773,Willy Ley,19
Q63775,"Wolfgang, Count Palatine of Zweibrücken",15
Q63777,Johann Beringer,21
Q63779,Jakob Meckel,19
Q63781,Alfred Abel,36
Q63784,Barbara von Krüdener,36
Q63786,"George I, Prince of Waldeck and Pyrmont",38
Q63788,Ludwig Bölkow,39
Q63791,Max Cahner,27
Q63792,Werner Haas,15
Q63794,Franz Pfnür,20
Q63800,Alfred Dompert,23
Q63809,Erich Neumann,29
Q63813,Prince Friedrich Karl of Prussia,40
Q63815,Kurt Blome,31
Q63816,Heinrich George,25
Q63820,Duke George of Mecklenburg,23
Q63822,Christian Ludwig Nitzsch,18
Q63824,Alfred Bengsch,34
Q63826,Emil Julius Gumbel,15
Q63829,Lorenz Heister,31
Q63830,Hans Freiherr von Funck,21
Q63831,Hafizullah Amin,20
Q63833,Melchior von Diepenbrock,32
Q63837,Hans Hellmut Kirst,35
Q63838,Friedrich-Wilhelm Müller,37
Q63840,Erwin Bauer,26
Q63842,Aloys Grillmeier,30
Q63846,Wilhelm Heye,32
Q63849,Walter Hartmann,19
Q63850,Johann von Werth,28
Q63852,Hermann von Oppeln-Bronikowski,16
Q63857,Josef Greindl,34
Q63859,Gerhard Boldt,15
Q63862,Richard Schirrmann,15
Q63864,Jan Marek Marci,33
Q63870,Ernst Stromer,16
Q63875,Georg Heinrich Weber,21
Q63876,Adolf Friedrich von Schack,34
Q63880,Otto von Münchhausen,28
Q63882,Johann von Miquel,24
Q63884,"John III, Burgrave of Nuremberg",35
Q63886,"Frederick V, Burgrave of Nuremberg",27
Q63888,Friedrich Flick,30
Q63893,Paul Carell,35
Q63895,Paul Oskar Kristeller,26
Q63899,Per-Ove Trollsås,15
Q63901,Franz von Werra,15
Q63906,Jean René Pierre Litoux,17
Q63908,Anton Fils,32
Q63917,August Friedrich Schweigger,40
Q63920,Manfred Burgsmüller,38
Q63924,Heinrich Liebe,28
Q63926,Lothar Schmid,34
Q63928,Caroline Schelling,19
Q63930,Countess Palatine Hedwig Elisabeth of Neuburg,24
Q63933,Benedicta Henrietta of the Palatinate,37
Q63936,Maximilian Fretter-Pico,26
Q63938,August Oetker,26
Q63941,Walter Hohmann,31
Q63942,Ludwig Buchhorn,30
Q63945,Heinrich Vollmer,28
Q63948,Eugen Ritter von Schobert,28
Q63952,Max Simon,40
Q63955,Fritz Darges,38
Q63962,Ernst Schäfer,38
Q63965,Ludwig Adolf Wilhelm von Lützow,22
Q63969,Walther von Hünersdorff,30
Q63972,Frank Beyer,34
Q63974,Hermann Paul Müller,28
Q63976,Carl Großmann,27
Q63981,Gabriel Anton,23
Q63983,Ludwig Knorr,19
Q63985,Friedrich von Hagedorn,29
Q63988,Anton Hubert Fischer,18
Q63990,Amschel Mayer Rothschild,31
Q63995,Elisabeth Volkenrath,35
Q63997,Ken Adam,14
Q64001,Otto Julius Bierbaum,17
Q64005,Jutta Rüdiger,31
Q64006,Zoltán Varga,20
Q64009,Paul Kummer,32
Q64014,Nikolaus Selnecker,26
Q64016,Georg Marcgrave,23
Q64018,Augustus Quirinus Rivinus,38
Q64021,Nina Schenk Gräfin von Stauffenberg,14
Q64025,Georg Ernst Ludwig Hampe,20
Q64026,Johann August Carl Sievers,23
Q64030,August Wilhelm Heinrich Blasius,20
Q64037,Ernst von Pfuel,24
Q64043,Hermann Kant,26
Q64047,Nathanael Pringsheim,15
Q64049,Friedrich Tiedemann,37
Q64055,Charles Henry of Nassau-Siegen,20
Q64057,Luise Danz,34
Q64060,Franz Hengsbach,22
Q64063,Johann Anton Leisewitz,40
Q64066,Louise Lehzen,14
Q64068,"Frederick II, Duke of Holstein-Gottorp",24
Q64076,Ulrich Wilhelm Graf Schwerin von Schwanenfeld,22
Q64079,Hans-Jürgen von Blumenthal,36
Q64084,Frederick IV,40
Q64086,"Augustus William, Duke of Brunswick-Lüneburg",26
Q64088,Michael Spindler,33
Q64091,Rolf Singer,40
Q64094,Hugo Häring,23
Q64098,Henriette Sontag,28
Q64102,Magdalene of Bavaria,26
Q64104,Richard Riemerschmid,19
Q64109,Friedrich Ernst Ludwig von Fischer,19
Q64114,Engelbert Endrass,27
Q64121,Nathanael Matthaeus von Wolf,19
Q64125,Christina Magdalena of the Palatinate-Zweibrücken,16
